inmate_id,case_number,bond_amount,bond_desc,date_scraped
100243195,D202CR201600866,0,OTHER,2016-07-11
100243195,RC-16-0837,0,HOLD,2016-07-11
100138967,D101CR201600218,50000,CASH/SURETY,2016-07-11
100138967,D202CR201601307,0,HOLD,2016-07-11
100138967,M49FR201600349,0,CREDIT TIME SERVED,2016-07-11
100138967,T4FR201601913,0,GRAND JURY INDICTMENT,2016-07-11
100004738,D202CR201602007,0,HOLD,2016-07-11
100010764,D202CR201400893,0,OR,2016-07-11
100010764,D202CR201401358,0,CONCURRENT,2016-07-11
100196134,D202CR201503296,0,OTHER,2016-07-11
100219323,T4CR201604839,1500,CASH/SURETY,2016-07-11
100219323,T4DV2016001241,5000,CASH/SURETY,2016-07-11
100219323,T4DV2016001241-1,0,CONCURRENT,2016-07-11
100219323,T4TR2015026956,0,CREDIT TIME SERVED,2016-07-11
100226861,13A-16-070,0,HOLD,2016-07-11
100226861,D202CR201601725,15000,CASH/SURETY,2016-07-11
100226861,D202CR201601745,2500,CASH ONLY,2016-07-11
100226861,M59FR201500226,376,CASH ONLY,2016-07-11
100226861,T4DV201504060,5000,CASH/SURETY,2016-07-11
100226861,T4DV201504060-1,0,CONCURRENT,2016-07-11
100226861,T4FR201602581,0,GRAND JURY INDICTMENT,2016-07-11
100246673,T4FR201603469,75000,CASH/SURETY,2016-07-11
100063116,D202CR201601149,0,THIRD PARTY,2016-07-11
100031099,T4CR2404811,300,CASH/SURETY,2016-07-12
100228656,T4CR201605930,0,RELEASE ON RECOGN,2016-07-12
100184021,162926JCH,0,HOLD,2016-07-12
100184021,RC-16-1090,0,HOLD,2016-07-12
100227259,TMP0320556,5000,CASH/SURETY,2016-07-12
100184080,TMP0320554,2500,CASH/SURETY,2016-07-12
100206185,T4DV201505619,0,HOLD,2016-07-12
100138909,D202DM200900088,2177.64,CASH ONLY,2016-07-12
100138909,T4CR201600909,100,CASH ONLY,2016-07-12
100138909,T4DV201600043,50,CASH/SURETY,2016-07-12
100138909,T4DV201601835,50,CASH/SURETY,2016-07-12
100138909,T4TR201403318,0,CREDIT TIME SERVED,2016-07-12
100194397,D1329CR201600134,1500,CASH/SURETY,2016-07-12
100015220,TMP0320545,2500,CASH/SURETY,2016-07-12
100227534,T4CR2015007049,0,HOLD,2016-07-12
100227534,T4CR201605931,50,CASH/SURETY,2016-07-12
100227534,T4DW2016000032-1,500,CASH/SURETY,2016-07-12
100227534,T4DW2016000032-2,0,HOLD,2016-07-12
100227534,T4DW201600032,0,HOLD,2016-07-12
100193460,D202CR201105896,0,HOLD,2016-07-12
100233693,D202CR201401972,0,HOLD,2016-07-12
100233693,TMP0320548,2500,CASH/SURETY,2016-07-12
100236657,TMP0320551,0,CASH/SURETY,2016-07-12
100235015,T4CR2015008149,100,CASH ONLY,2016-07-12
100235015,T4CR2015008149-1,0,HOLD,2016-07-12
100243448,T4DW2015002190-1,2500,CASH/SURETY,2016-07-12
100243448,T4DW2015002190-2,2500,CASH/SURETY,2016-07-12
100246849,T4FR201603695,5000,CASH/SURETY,2016-07-12
100081480,T4DV2014004208,0,HOLD,2016-07-12
100081480,T4DV2016000996,200,CASH ONLY,2016-07-12
100081480,T4DV2016000996-1,0,HOLD,2016-07-12
100081480,T4TR2016005474,0,CREDIT TIME SERVED,2016-07-12
100243975,T4CR201516393,500,CASH/SURETY,2016-07-12
100243975,T4CR201603947,100,CASH ONLY,2016-07-12
100243975,TMP0320555,2500,CASH/SURETY,2016-07-12
100122512,RC-16-1064,0,HOLD,2016-07-12
100160076,2C-16-234,0,HOLD,2016-07-12
100112193,D202CR201601890,0,HOLD,2016-07-12
100112193,T4DV2016002362,5000,CASH/SURETY,2016-07-12
100112193,T4DV2016002362-1,0,HOLD,2016-07-12
100112193,TMP0320552,15000,CASH/SURETY,2016-07-12
100218312,T4DW2015001754,0,SENTENCED,2016-07-12
100196896,T4TR2016004522,100,CASH ONLY,2016-07-12
100196896,T4TR2016005494,100,CASH/SURETY,2016-07-12
100238218,D202DV201600381,0,HOLD,2016-07-12
100238218,T4DV2014005082,200,CASH ONLY,2016-07-12
100239591,T4TR2016010350,100,CASH ONLY,2016-07-12
100023955,D202CR201304033,100000,CASH/SURETY,2016-07-12
100003357,T4CR201603359,0,CREDIT TIME SERVED,2016-07-12
100003357,T4DV201600587,0,CONCURRENT,2016-07-12
100003357,T4DV201600587-1,2500,CASH/SURETY,2016-07-12
100003357,T4DV201600587-2,0,CONCURRENT,2016-07-12
100003357,T4DV201602774,2500,CASH/SURETY,2016-07-12
100183057,T4CR2016002046,0,CASH ONLY,2016-07-12
100183057,T4FR201603703,2500,CASH/SURETY,2016-07-12
100235523,D202CR201401791,0,HOLD,2016-07-12
100198714,T4DV201505587,0,HOLD,2016-07-12
100198714,T4DV201600452,0,HOLD,2016-07-12
100198714,T4FR201603700,7500,CASH/SURETY,2016-07-12
100211396,T4FR201603702,7500,CASH/SURETY,2016-07-12
100215569,T4DV2015003296,0,HOLD,2016-07-12
100215569,T4DV2015003296-1,1000,CASH/SURETY,2016-07-12
100215569,T4DV2015003296-2,1000,CASH/SURETY,2016-07-12
100215569,T4FR201602607,25000,CASH/SURETY,2016-07-12
100222094,T4DV201503719,150,CASH/SURETY,2016-07-12
100222094,T4FR2016002521,15000,CASH/SURETY,2016-07-12
100204321,TMP0320550,5500,CASH/SURETY,2016-07-12
100137918,1A-16-165,0,HOLD,2016-07-12
100230565,RC-16-1084,0,HOLD,2016-07-12
100246857,D202CR20161961,0,PROCESS AND RELEASE,2016-07-12
100246858,D202CR20161962,0,PROCESS AND RELEASE,2016-07-12
100246854,T4TR2136012,100,CASH ONLY,2016-07-12
100145314,T4CR201605933,0,RELEASE ON RECOGN,2016-07-12
100210753,T4CR2015014993,200,CASH ONLY,2016-07-12
100210753,T4CR201605934,0,CREDIT TIME SERVED,2016-07-12
100089591,D202CR201403505,15000,CASH/SURETY,2016-07-12
100040864,T4CR2016002023,100,CASH ONLY,2016-07-12
100139811,T4CR2004012154,0,HOLD,2016-07-12
100013668,T4CR201605932,0,DISMISSED,2016-07-12
100243074,T4CR2015013521,100,CASH ONLY,2016-07-12
100243074,T4TR2015014131,300,CASH ONLY,2016-07-12
100243074,T4TR2015017487,200,CASH ONLY,2016-07-12
100243074,T4TR2015019228,500,CASH/SURETY,2016-07-12
100243074,T4TR2015020882,200,CASH ONLY,2016-07-12
100195809,D202CR201405747,0,HOLD,2016-07-12
100045866,2C-16-233,0,HOLD,2016-07-12
100246848,T4FR201603696,5000,CASH/SURETY,2016-07-12
100238446,T4CR201514453,50,CASH/SURETY,2016-07-12
100238446,T4FR201603698,7500,CASH/SURETY,2016-07-12
100112219,D202CR200201140,0,HOLD,2016-07-12
100241929,T4DW2015001436,2500,CASH/SURETY,2016-07-12
100241929,T4DW2015001436-1,0,HOLD,2016-07-12
100241929,T4FR201603701,7500,CASH/SURETY,2016-07-12
100188236,D202CR201602040,0,HOLD,2016-07-12
100234875,T4FR201603699,15000,CASH/SURETY,2016-07-12
100196350,T4DV201602778,0,RELEASE ON RECOGN,2016-07-12
100152372,D202CR201502161,15000,CASH/SURETY,2016-07-12
100152372,D202CR201502161-1,30000,CASH/SURETY,2016-07-12
100152372,D202CR201601702,1500,CASH/SURETY,2016-07-12
100152372,M45MR201600147,200,CASH/SURETY,2016-07-12
100152372,T4CR201514437-2,100,CASH ONLY,2016-07-12
100152372,T4CR201614437-1,500,CASH/SURETY,2016-07-12
100219087,2ISP 16 153,0,HOLD,2016-07-12
100155803,TMP0320553,2500,CASH/SURETY,2016-07-12
100246853,T4DV201602780,0,RELEASE ON RECOGN,2016-07-12
100246850,T4DV201602777,0,RELEASE ON RECOGN,2016-07-12
100237778,D202CR201501142,0,SENTENCED,2016-07-12
100246856,RC-16-1072,0,HOLD,2016-07-12
100012622,T4TR2016009591,100,CASH/SURETY,2016-07-12
100115596,T4DW201601235,0,RELEASE ON RECOGN,2016-07-12
100069209,D202CR201500882,0,HOLD,2016-07-12
100120631,2ISP216-160,0,HOLD,2016-07-12
100224000,2RR-16-074,0,HOLD,2016-07-12
100224000,D1329CR201400128,0,HOLD,2016-07-12
100019836,T4FR2016003178,0,REMAND ORDER,2016-07-12
100009383,TMP0320549,500,CASH/SURETY,2016-07-12
100227169,D202CR201601981,0,HOLD,2016-07-13
100069143,D202CR201602089,5000,CASH/SURETY,2016-07-13
100069143,TMP0320588,12500,CASH/SURETY,2016-07-13
100179185,2C-16-236,0,HOLD,2016-07-13
100179185,2C-16-239,0,HOLD,2016-07-13
100183978,T4CR201605998,0,CREDIT TIME SERVED,2016-07-13
100151280,T4DV201600677,0,HOLD,2016-07-13
100132381,T4FR201603724,2500,CASH/SURETY,2016-07-13
100243909,T4DV201502866,0,CONCURRENT,2016-07-13
100243909,T4DV201502866-1,10000,CASH ONLY,2016-07-13
100243909,T4DV201502866-2,0,CONCURRENT,2016-07-13
100179548,D202CR201401325,0,SENTENCED,2016-07-13
100013766,T4DV201502952,0,HOLD,2016-07-13
100013766,T4DV201502952-1,2500,CASH/SURETY,2016-07-13
100013766,T4DV201502952-2,0,HOLD,2016-07-13
100013766,T4DV20161554,1000,CASH ONLY,2016-07-13
100013766,T4FR201603728,0,HOLD,2016-07-13
100241911,2D-16-00259,0,HOLD,2016-07-13
100151390,2C-16-237,0,HOLD,2016-07-13
100138766,M45FR201600213,200,CASH/SURETY,2016-07-13
100180197,2C16236,0,SENTENCED,2016-07-13
100238534,D202DV201600903,0,HOLD,2016-07-13
100238534,T4DV201602409,2500,CASH/SURETY,2016-07-13
100175190,D202CR201601185,2000,CASH/SURETY,2016-07-13
100175190,T4DW201500028,2500,CASH/SURETY,2016-07-13
100175190,TMP0320583,1500,CASH/SURETY,2016-07-13
100246865,T4FR201603727,10000,CASH/SURETY,2016-07-13
100237553,TMP0320582,2750,CASH/SURETY,2016-07-13
100167959,T4CR201605996,0,CREDIT TIME SERVED,2016-07-13
100212834,D202CR201500654,0,HOLD,2016-07-13
100246861,T4CR201604869,500,CASH/SURETY,2016-07-13
100246867,TMP0320579,0,CASH/SURETY,2016-07-13
100218144,D202CR201503133,0,HOLD,2016-07-13
100218144,D202CR201503133-1,0,HOLD,2016-07-13
100218144,T4CR201605997,0,CREDIT TIME SERVED,2016-07-13
100129048,D202CR201005794,0,HOLD,2016-07-13
100122990,D202CR201403897,0,SENTENCED,2016-07-13
100122990,D202CR201501157,0,CONCURRENT,2016-07-13
100036970,T4FR201603722,0,HOLD,2016-07-13
100088705,T4DW201501315,0,HOLD,2016-07-13
100088705,T4DW201501315-1,0,HOLD,2016-07-13
100088705,T4DW201501315-2,475,CASH ONLY,2016-07-13
100088705,T4DW201501315-3,500,CASH ONLY,2016-07-13
100088705,T4DW201501315-4,0,HOLD,2016-07-13
100246862,T4CR201604221,0,CREDIT TIME SERVED,2016-07-13
100246871,TMP0320590,5500,CASH/SURETY,2016-07-13
100246860,2C-16-238,0,HOLD,2016-07-13
100131885,2DC2016014,0,HOLD,2016-07-13
100131885,D202CR201400185,0,HOLD,2016-07-13
100131885,D202CR201402673,0,HOLD,2016-07-13
100173391,T4CR201314648,0,CREDIT TIME SERVED,2016-07-13
100005494,D202CR201601030,0,HOLD,2016-07-13
100246870,RC-16-1066,0,HOLD,2016-07-13
100209796,T4CR201606000,0,CREDIT TIME SERVED,2016-07-13
100236573,T4FR201603725,2500,CASH/SURETY,2016-07-13
100176701,D202CR201404503,0,HOLD,2016-07-13
100115785,T4FR201603506,25000,CASH/SURETY,2016-07-13
100115785,TMP0320585,5000,CASH/SURETY,2016-07-13
100245047,T4DW201600474,0,HOLD,2016-07-13
100245047,TMP0320578,750,CASH/SURETY,2016-07-13
100208047,D1329CR201500559,1000,CASH/SURETY,2016-07-13
100025055,T4FR201603723,7500,CASH/SURETY,2016-07-13
100188197,T4CE201602894,0,HOLD,2016-07-13
100188197,T4FR201603729,0,HOLD,2016-07-13
100236730,T4FR201603358,10000,CASH/SURETY,2016-07-13
100055525,D202CR201601626,0,HOLD,2016-07-13
100246863,M59TR201401025,300,CASH ONLY,2016-07-13
100246863,T4FR201603720,10000,CASH/SURETY,2016-07-13
100220358,D202DV201200870,0,HOLD,2016-07-13
100240593,TMP0320581,6000,CASH/SURETY,2016-07-13
100037562,2C16235,0,HOLD,2016-07-13
100197230,T4FR201603721,0,HOLD,2016-07-13
100147232,D202CR201105504,0,HOLD,2016-07-13
100147232,D202CR201200136,0,HOLD,2016-07-13
100155066,D202CR201200987,0,HOLD,2016-07-13
100155066,D202CR201304663,0,HOLD,2016-07-13
100155066,D202CR201404289,0,HOLD,2016-07-13
100157149,T4DV201506042,5000,CASH/SURETY,2016-07-13
100168047,T4CR201605999,0,CREDIT TIME SERVED,2016-07-13
100165673,D202CR2007000853,0,HOLD,2016-07-13
100165673,D202CR200704387,0,CONCURRENT,2016-07-13
100165673,D202CR200802295,0,CONCURRENT,2016-07-13
100165673,D202CR200802618,0,CONCURRENT,2016-07-13
100165673,D202CR200804847,0,CONCURRENT,2016-07-13
100165673,T4FR201601507,0,HOLD,2016-07-13
100128575,TMP0320589,7500,CASH/SURETY,2016-07-13
100241753,T4CR201601782,0,NOLLIE PROSEQUI,2016-07-13
100241753,T4CR201601782-1,0,NOLLIE PROSEQUI,2016-07-13
100241753,T4DW201501349,0,HOLD,2016-07-13
100241753,T4TR201604801,0,CREDIT TIME SERVED,2016-07-13
100122199,T4FR201603726,7500,CASH/SURETY,2016-07-13
100244373,2E-16-150,0,HOLD,2016-07-13
100244373,D202CR201601154,0,HOLD,2016-07-13
100159426,T4DV201601167,0,SENTENCED,2016-07-13
100140562,TMP0320580,7500,CASH/SURETY,2016-07-13
100041005,D202CR201601832,0,HOLD,2016-07-13
100244243,2C-16-243,0,HOLD,2016-07-14
100066018,M53TR201503263,232,CASH ONLY,2016-07-14
100066018,T4FR201603743,2500,CASH/SURETY,2016-07-14
100139157,TMP0320620,30000,CASH/SURETY,2016-07-14
100067488,T4FR201603332,0,HOLD,2016-07-14
100067488,TMP0320618,1000,CASH/SURETY,2016-07-14
100175373,T4DV201400804,0,HOLD,2016-07-14
100238066,T4CR201510418,2500,CASH/SURETY,2016-07-14
100218973,D202CR201600335,0,HOLD,2016-07-14
100218973,D202CR201600359,0,HOLD,2016-07-14
100218973,T4CR201606041,1000,CASH/SURETY,2016-07-14
100218973,T4DV201600067,0,HOLD,2016-07-14
100218973,T4DV201600067,100,CASH ONLY,2016-07-14
100021342,T4DV201505463,0,HOLD,2016-07-14
100089467,2CC-16-123,0,HOLD,2016-07-14
100201360,D202CR201601119,0,HOLD,2016-07-14
100201360,T4DV201601639,500,CASH ONLY,2016-07-14
100246292,T4TR201611312,100,CASH/SURETY,2016-07-14
100128055,T4CR200716985,250,CASH/SURETY,2016-07-14
100082330,T4CR201516272,250,CASH ONLY,2016-07-14
100031934,TMP0320613,12500,CASH/SURETY,2016-07-14
100226244,13C 2016 021,0,HOLD,2016-07-14
100046117,D1314CR200008582,266,CASH ONLY,2016-07-14
100046117,TMP0320621,5000,CASH/SURETY,2016-07-14
100147771,T4DV201602827,5000,CASH/SURETY,2016-07-14
100147771,T4FR201602970,0,HOLD,2016-07-14
100124020,RC-16-1093,0,HOLD,2016-07-14
100246675,T4FR201603471,0,HOLD,2016-07-14
100246675,TMP0320611,2500,CASH/SURETY,2016-07-14
100003879,T4TR201610481,0,COURT ORDER RELEASE,2016-07-14
100238365,TMP0320612,2500,CASH/SURETY,2016-07-14
100171806,D202CR201600653,0,HOLD,2016-07-14
100089499,D202CS201600005,0,PROCESS AND RELEASE,2016-07-14
100243363,8A-16-075,0,HOLD,2016-07-14
100246876,M53FR201600128,10000,CASH ONLY,2016-07-14
100223921,D202CR201602111,20000,CASH/SURETY,2016-07-14
100163120,T4FR201603705,50000,CASH ONLY,2016-07-14
100050134,T4FR201603746,0,HOLD,2016-07-14
100244198,T4CR201605041,250,CASH/SURETY,2016-07-14
100094117,T4DV2016002826,3500,CASH/SURETY,2016-07-14
100094117,T4DV201602003,0,HOLD,2016-07-14
100135314,T4CR201405056,400,CASH ONLY,2016-07-14
100135314,T4CR201604406,100,CASH ONLY,2016-07-14
100210187,M60TR201503517,1000,CASH/SURETY,2016-07-14
100210187,T4DV201600710,2500,CASH/SURETY,2016-07-14
100173372,2E-16-0175,0,SENTENCED,2016-07-14
100163880,T4DW201600841,0,HOLD,2016-07-14
100246872,M60TR201501376,0,CASH ONLY,2016-07-14
100246872,M61TR201500364,0,CASH ONLY,2016-07-14
100043819,T4DV201600577,100,CASH ONLY,2016-07-14
100040112,D202CR201601141,0,HOLD,2016-07-14
100040112,T4CR201606044,0,CREDIT TIME SERVED,2016-07-14
100200461,D202CR201600642,0,HOLD,2016-07-14
100246875,T4FR201603741,2500,CASH/SURETY,2016-07-14
100023808,T4DV201504817-1,0,HOLD,2016-07-14
100023808,T4DV201504817-2,0,HOLD,2016-07-14
100120487,T4DW201601241,5250,CASH/SURETY,2016-07-14
100162692,T4CR201604520,0,HOLD,2016-07-14
100162692,T4FR201603744,20000,CASH/SURETY,2016-07-14
100240360,T4FR201603210,0,HOLD,2016-07-14
100240360,T4FR201603738,2500,CASH/SURETY,2016-07-14
100142147,T4DV201504802,0,HOLD,2016-07-14
100142147,TMP0320610,2500,CASH/SURETY,2016-07-14
100194281,D202CR201601523,0,PROCESS AND RELEASE,2016-07-14
100212298,T4CR201600524,100,CASH ONLY,2016-07-14
100212298,T4CR201601506,100,CASH/SURETY,2016-07-14
100212298,T4CR201604167,200,CASH/SURETY,2016-07-14
100098153,D202DM201002662,1500,CASH ONLY,2016-07-14
100225721,T4FR201603626,0,HOLD,2016-07-14
100225721,T4FR201603736,2500,CASH/SURETY,2016-07-14
100120889,D202CR201502855,0,NO BOND,2016-07-14
100073197,T4CR201606045,0,COURT ORDER RELEASE,2016-07-14
100002329,TMP0320614,2500,CASH/SURETY,2016-07-14
100090471,T4CR201411436,0,COURT ORDER RELEASE,2016-07-14
100225438,2ISP116113,0,HOLD,2016-07-14
100077565,T4DW201501856,0,SENTENCED,2016-07-14
100186141,D202CR201502681,0,HOLD,2016-07-14
100186141,T4CR201606040,500,CASH/SURETY,2016-07-14
100186141,T4DV201600539,0,HOLD,2016-07-14
100186141,T4DV201600539,50,CASH/SURETY,2016-07-14
100196930,T4CR201603300,0,HOLD,2016-07-14
100196930,T4FR201602981,150000,CASH/SURETY,2016-07-14
100012358,T4CR201606043,0,COURT ORDER RELEASE,2016-07-14
100012358,T4TR201521916,100,CASH ONLY,2016-07-14
100246375,T4DV201602824,0,RELEASE ON RECOGN,2016-07-14
100137929,M60MR201600249,1500,CASH ONLY,2016-07-14
100137929,T4DV201503995,5000,CASH/SURETY,2016-07-14
100137929,T4DV201503995-1,2500,CASH/SURETY,2016-07-14
100246877,T4TR201604111,0,CREDIT TIME SERVED,2016-07-14
100230311,T4CR201604739,200,CASH ONLY,2016-07-14
100188007,T4DV201602828,0,RELEASE ON RECOGN,2016-07-14
100246873,T4DV201602134,0,RELEASE ON RECOGN,2016-07-14
100246873,T4TR201604932,0,CREDIT TIME SERVED,2016-07-14
100227885,T4FR201602628,0,HOLD,2016-07-14
100029740,T4CR201414995,0,CREDIT TIME SERVED,2016-07-15
100216415,D202CR201501651,2500,CASH ONLY,2016-07-15
100216415,D202CR201501651-1,30000,CASH/SURETY,2016-07-15
100139326,T4FR201603017,15000,CASH/SURETY,2016-07-15
100243375,T4DW201502151,0,SENTENCED,2016-07-15
100246894,TMP0320646,5000,CASH/SURETY,2016-07-15
100025573,T4CR200016057,0,CREDIT TIME SERVED,2016-07-15
100246895,T4DV2016002050,0,CASH/SURETY,2016-07-15
100246895,TMP0320647,0,CASH/SURETY,2016-07-15
100246891,T4DV201602842,0,RELEASE ON RECOGN,2016-07-15
100228237,RA-16-114,0,HOLD,2016-07-15
100244677,D202CR201600553,30000,CASH/SURETY,2016-07-15
100246887,T4FR201603717,10000,CASH ONLY,2016-07-15
100124216,T4CR200807973,0,CREDIT TIME SERVED,2016-07-15
100075386,T4CR201122577,0,CREDIT TIME SERVED,2016-07-15
100056084,T4200616320,0,CREDIT TIME SERVED,2016-07-15
100056084,T4CR200615824,0,NOLLIE PROSEQUI,2016-07-15
100246883,T4CR201114895,500,CASH/SURETY,2016-07-15
100246883,T4CR201114895-1,1000,CASH/SURETY,2016-07-15
100087685,T4CR201418927,5000,CASH/SURETY,2016-07-15
100057318,13-091,0,HOLD,2016-07-15
100057318,16-309,0,HOLD,2016-07-15
100242925,T4DV201601014,500,CASH/SURETY,2016-07-15
100246881,T4CR200627150,0,NOLLIE PROSEQUI,2016-07-15
100246881,T4CR200723230,0,CREDIT TIME SERVED,2016-07-15
100246886,T4MR199806417,0,CREDIT TIME SERVED,2016-07-15
100217296,D202CR201301222,0,HOLD,2016-07-15
100199747,2D-16-244,0,HOLD,2016-07-15
100193219,T4CR201606072,0,CREDIT TIME SERVED,2016-07-15
100182794,T4CR201502895,0,CREDIT TIME SERVED,2016-07-15
100032012,T4CR201509300,0,HOLD,2016-07-15
100032012,T4TR201516414,0,CREDIT TIME SERVED,2016-07-15
100047707,T4DW201403027,0,SENTENCED,2016-07-15
100152772,D202CR201601660,0,HOLD,2016-07-15
100004142,T4DV201601218,10000,CASH/SURETY,2016-07-15
100200021,D202CR201404209,0,HOLD,2016-07-15
100235301,2A-16-228,0,HOLD,2016-07-15
100033140,T4DV201305499,0,CONCURRENT,2016-07-15
100033140,T4DV201305499-1,2500,CASH/SURETY,2016-07-15
100033140,T4DV201601197,5000,CASH/SURETY,2016-07-15
100033140,T4DV201601197-1,0,CONCURRENT,2016-07-15
100113524,TMP0320643,750,CASH/SURETY,2016-07-15
100191651,T4CR201604582,250,CASH ONLY,2016-07-15
100191651,T4CR20163923,5000,CASH/SURETY,2016-07-15
100097685,T4DV201503757,2500,CASH ONLY,2016-07-15
100097685,T4DV201504063,0,HOLD,2016-07-15
100097685,T4DV201601020,2500,CASH ONLY,2016-07-15
100229615,TMP0320649,5000,CASH/SURETY,2016-07-15
100189416,T4CR200910257,1000,CASH/SURETY,2016-07-15
100236140,T4DV201403150,0,COURT ORDER RELEASE,2016-07-15
100136440,D202CR20162022,0,PROCESS AND RELEASE,2016-07-15
100218303,T4DV201602320,10000,CASH/SURETY,2016-07-15
100232211,D202DV201501725,0,HOLD,2016-07-15
100119432,T4CR201516817,0,NOLLIE PROSEQUI,2016-07-15
100119432,T4CR201602882,0,COURT ORDER RELEASE,2016-07-15
100119432,T4TR201527161,0,NOLLIE PROSEQUI,2016-07-15
100157812,M45MR201600041,200,CASH ONLY,2016-07-15
100157812,T4CR201604933,250,CASH/SURETY,2016-07-15
100157812,T4FR201603758,2500,CASH/SURETY,2016-07-15
100234699,T4FR201603763,2500,CASH/SURETY,2016-07-15
100005990,RC-16-1106,0,HOLD,2016-07-15
100005990,T4FR201603761,0,HOLD,2016-07-15
100091229,T4FR201603760,2500,CASH/SURETY,2016-07-15
100044247,T4FR201602463,10000,CASH/SURETY,2016-07-15
100122637,D202CR201601337,5000,CASH/SURETY,2016-07-15
100246880,T4FR201603753,5000,CASH/SURETY,2016-07-15
100014736,T4CR201606069,0,COURT ORDER RELEASE,2016-07-15
100225522,2CC-16-109,0,HOLD,2016-07-15
100218431,TMP0320642,5000,CASH/SURETY,2016-07-15
100019849,T4CR201606070,7500,CASH/SURETY,2016-07-15
100226918,T4DV201304527,3500,CASH/SURETY,2016-07-15
100226918,T4DV20304527-1,10000,CASH ONLY,2016-07-15
100226918,TMP0320633,500,CASH/SURETY,2016-07-15
100152336,TMP0320648,2500,CASH/SURETY,2016-07-15
100124278,T4FR201603759,7500,CASH/SURETY,2016-07-15
100002790,2CC-16-125,0,SENTENCED,2016-07-15
100223323,T4DV201501874,0,HOLD,2016-07-15
100037987,T4CR201604259,0,RELEASE ON RECOGN,2016-07-15
100071936,T4CR201321550,0,CREDIT TIME SERVED,2016-07-15
100152716,T4CR201601768,0,CREDIT TIME SERVED,2016-07-15
100102817,T4FR201603764,5000,CASH/SURETY,2016-07-15
100005248,T4CR201604943,0,SENTENCED,2016-07-15
100119120,T4CR201605371,0,DISMISSED,2016-07-15
100236296,D202CR20152152,0,SENTENCED,2016-07-15
100087914,T4TR200044157,1100,CASH ONLY,2016-07-15
100246885,T4CR201600731,0,CREDIT TIME SERVED,2016-07-15
100236530,T4DV201602838,2500,CASH/SURETY,2016-07-15
100006951,T4CR200112122,0,CREDIT TIME SERVED,2016-07-15
100179884,D202CR201601860,0,HOLD,2016-07-15
100179884,T4DV2016001311,0,HOLD,2016-07-15
100179884,TMP0320650,10000,CASH/SURETY,2016-07-15
100075811,2B-16-184,0,HOLD,2016-07-15
100031022,T4DV2016001377,5000,CASH/SURETY,2016-07-15
100246889,T4FR201603762,10000,CASH/SURETY,2016-07-15
100067025,T4TR201601415,0,COURT ORDER RELEASE,2016-07-15
100063973,T4CR199811961,500,CASH/SURETY,2016-07-15
100063973,T4CR199811961-1,150,CASH ONLY,2016-07-15
